"Short desc","Keywords","Level","Vnum","Room","Location","Flags","Weight","Value","Material","Worn","Item type","AC/SLevel","Capacity","Spells","Affects","hit roll","damage roll","hp","armor class","strength","dexterity","intelligence","wisdom","constitution","sex","class","level","age","(unknown)","(unknown)","endurance","hp","gold","experience","armor class","hit roll","damage roll","saves","none","air sphere","earth sphere","fire sphere","spirit sphere","water sphere","Bit affects",","Other"
"a large, {Ws{wi{Dlv{we{Wr{y m{ra{yp{rl{ye{w sleigh bed","bed sleighbed sleigh",0,27837,27837,"in room: An Airy Bedchamber","-------------------",500,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large wardrobe with ornately carved doors","wardrobe",0,27845,27837,"in room: An Airy Bedchamber","-------------------",1000,0,"wood","(nosac)","container",27807,"50lbs, 1000 max (0% bulk),"close closed locked","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {rc{Yo{rp{Yp{re{Yr{w tub","tub coppertub bathtub",0,27838,27838,"in room: A Bath Room","-------------------",150,0,"copper","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a vibrant {mp{Mu{mr{Mp{ml{Me{w damask-linen couch","couch",0,27842,27839,"in room: An Elegant Sitting Room","-------------------",500,0,"linen cotton wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an over-stuffed {mp{Mu{mr{Mp{ml{Me{w armchair","chair armchair",0,27843,27839,"in room: An Elegant Sitting Room","-------------------",200,0,"linen cotton wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large, round bed with a {mf{Rl{go{cr{Wa{Yl{w coverlet and numerous pillows","bed round",0,27840,27840,"in room: A Spacious Bedchamber","-------------------",500,0,"cloth wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {yleather shoes{x","stout leather shoes pair",37,5104,5120,"on {wan {ce{Clderl{cy w{Coma{cn{x","-------------------",2,85,"leather","(take feet)","armor","10/10/10/5",-1224653760,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cwide sleeved shirt{x","wide sleeved shirt",45,5123,5120,"on {wa {cp{we{Dd{cd{Dl{we{cr{x","-------------------",2,45,"cloth","(take torso)","armor","12/12/12/9",-1224651464,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {bl{Bon{bg {bb{Blu{be v{Bes{bt{x","long vest blue",36,5103,5121,"on {wan {ce{Clderl{cy m{Ca{cn{x","-------------------",2,60,"wool","(take body)","armor","10/10/10/5",-1224653848,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yb{Yras{ys r{Yin{yg{x","brass ring",46,5106,5121,"on {wa {yv{Yillage{yr{x","-------------------",1,33,"brass","(take finger)","armor","10/10/10/10",0,"","-1str,+1wis",0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {ywoolen breeches{x","pair woolen breeches",35,5101,5122,"on {wa {by{Boun{bg b{Bo{by{x","-------------------",2,60,"wool","(take legs)","armor","10/10/10/5",0,"","+20hp,-20end,+20hp",0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,-20,20,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rr{Re{rd r{Ri{rb{Rb{ro{Rn{x","long red ribbon",31,5102,5125,"on {wa {my{Moun{mg g{Mir{ml{x","-------------------",1,45,"cloth","(take head)","armor","10/10/10/5",-1224653936,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ythin leather belt{x","thin leather belt brown",40,5105,5125,"on {wa {gv{Gillage{gr{x","-------------------",1,85,"leather","(take waist)","armor","11/11/11/7",0,"","-15hp,+1str,+15end,-15hp",0,0,-15,0,1,0,0,0,0,0,0,0,0,0,0,15,-15,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ysmall {ga{Gppl{ge {ypie{x","apple pie small",0,5112,5128,"on {wa{y b{Yake{yr{x","-----------------#-",1,13,"","(take)","food",3,4,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ylarge {ga{Gppl{ge{y pie{x","apple pie large",0,5113,5128,"on {wa{y b{Yake{yr{x","-----------------#-",2,15,"","(take)","food",4,5,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yloaf{x of {ybread{x","loaf bread",0,5114,5128,"on {wa{y b{Yake{yr{x","-----------------#-",1,10,"","(take)","food",2,3,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Ds{yp{mi{yc{Dy f{yr{mu{yi{Dt c{ya{mk{De{x","spicy fruit cake",0,5115,5128,"on {wa{y b{Yake{yr{x","-----------------#-",2,12,"","(take)","food",2,3,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ybroom{x","broom",46,5110,5130,"on {wa {yb{Yake{yr's a{Ypprentic{ye{x","-------------------",12,50,"wood","(take wield)","weapon(beating)","5d10",0,"two-handed","+19dam,+19dam",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,"",,""
"a pair of {Dblack trousers{x","pair black trousers",50,5133,5131,"on {wthe {ym{Ya{Wy{Yo{yr{x","-------------------",3,60,"wool","(take legs)","armor","14/14/14/8",-1224650104,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rl{Ron{rg r{Re{rd v{Res{rt{x","long vest red",50,5120,5131,"on {wthe {ym{Ya{Wy{Yo{yr{x","-------------------",2,60,"wool","(take body)","armor","14/14/14/8",-1224651872,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ylarge bed{x","large bed",0,5142,5133,"in room: {YA Small Bedroom{x","-------------------",50,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ysmall wooden chest{x","small wooden chest",0,5145,5133,"in room: {YA Small Bedroom{x","-------------------",10,0,"wood","(nosac)","container",5144,"20lbs, 10 max (1% bulk),"close nopick closed locked","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {yb{Yr{Wa{Ys{ys {Yh{Wo{Yo{yp {Ye{Wa{Yr{yr{Yi{Wn{Yg{x","brass hoop earring",50,5146,5133,"inside {wa {ysmall wooden chest{x in {YA Small Bedroom{x","-------------------",1,25,"brass","(take ear)","armor","15/10/15/10",0,"","+1con",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dt{wi{Wn {Dc{wa{Wn{Dt{we{We{Dn{x","tin canteen",0,5126,5134,"on {wa {ms{Mhopkeepe{mr{x","-----------------#-",2,60,"tin","(take)","drink container",0,5,"water","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wlarge candle{x","large wax candle",0,5127,5134,"on {wa {ms{Mhopkeepe{mr{x","-----------------#-",2,40,"wax","(take hold)","light",0,2,"(limited)","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dc{ya{wnv{ya{Ds b{yed{wr{yol{Dl{x","canvas bedroll",0,5128,5134,"on {wa {ms{Mhopkeepe{mr{x","-----------------#-",25,250,"canvas","(take)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ycopper bracelet{x","small copper bracelet",10,5136,5134,"on {wa {ms{Mhopkeepe{mr{x","-----------------#-",1,100,"copper","(take wrist)","armor","14/14/14/8",0,"","+2int",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ysmall bed{x","small bed",0,5143,5135,"in room: {YA Small Bedroom{x","-------------------",50,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dblack feather{x","large black feather",33,5131,5136,"on {wa {rb{Read{ry{w-{re{Rye{rd{w {Draven{x","-------------------",1,0,"feathers","(take hold)","trash",0,0,"","+20hp,-2wis,+20hp",0,0,20,0,0,0,0,-2,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yw{Do{yod{De{yn b{De{yn{Dc{yh{x","wooden bench",0,5130,5138,"in room: {gA L{Garg{ge G{Garde{gn{x","-------------------",5,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ybird's nest{x","small birds nest",0,5132,5139,"in room: {gAt T{Gh{ge T{Go{gp Of T{Gh{ge T{Gre{ge{x","-------------------",1,0,"wood","(nosac)","container",0,"20lbs, 5 max (1% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rm{Rea{rt {Dc{wl{Weav{we{Dr{x","large meat cleaver",42,5108,5102,"on {wa {cc{Coo{ck{x","-------------------",6,150,"steel","(take wield)","weapon(chop)","5d10",0,"none","+18dam,+18dam",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,"",,""
"a {Wwhite headscarf{x","white headscarf cloth",42,5137,5102,"on {wa {cc{Coo{ck{x","-------------------",1,45,"cloth","(take head)","armor","11/11/11/9",-1224649752,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {bp{Bi{Wtch{Be{br {xof {Wmilk{x","pitcher milk",0,5118,5102,"on {wthe {ch{Cea{cd c{Coo{ck{x","-----------------#-",2,10,"stoneware","(take)","drink container",0,10,"milk","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yw{Yedg{ye{x of {yc{Yhees{ye{x","wedge cheese large",0,5116,5102,"on {wthe {ch{Cea{cd c{Coo{ck{x","-----------------#-",1,15,"","(take)","food",4,5,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rr{Ro{yast{Re{rd {gp{rh{ye{Das{ya{rn{gt{x","roasted pheasant",0,5117,5102,"on {wthe {ch{Cea{cd c{Coo{ck{x","-----------------#-",2,20,"","(take)","food",5,6,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ybulky wooden table{x","bulky wooden table",0,5100,5102,"in room: {yA Kitchen{x","-------------------",5,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite apron{x","white apron",41,5107,5104,"on {wa {Wse{Mrvi{Wng m{Mai{Wd{x","-------------------",2,45,"cloth","(take waist)","armor","11/11/11/7",-1224653496,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {yleather boots{x","pair sturdy leather boots",43,5134,5104,"on {wa {Dta{wve{Drn pa{wtr{Don{x","-------------------",8,85,"leather","(take feet)","armor","11/11/11/7",0,"","+1str,-1dex",0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ywooden cudgel{x","wooden cudgel",50,5119,5104,"on {wa{m b{Do{wun{Dc{mer{x","-------------------",3,150,"wood","(take wield)","weapon(smash)","6d11",0,"none","+4dam,+4dam",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"",,""
"a {gg{Gree{gn k{Gerchie{gf{x","green cloth kerchief",50,5111,5104,"on {wa{m b{Do{wun{Dc{mer{x","-------------------",1,45,"cloth","(take neck)","armor","14/14/14/8",0,"","+1con",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite linen shirt{x","white linen shirt",46,5121,5106,"on {wa {bm{Be{wr{Wch{wa{Bn{bt{x","-------------------",4,45,"cloth","(take torso)","armor","14/14/14/8",0,"","-1wis,+1con",0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dc{wu{Wrv{we{Dd d{wa{Wgg{we{Dr{x","curved dagger",46,5122,5106,"on {wa {bm{Be{wr{Wch{wa{Bn{bt{x","-------------------",2,150,"steel","(take wield)","weapon(slash)","5d10",0,"none","+14dam,+14dam",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,"",,""
"{wa {ylarge bed{x","large bed",0,5138,5106,"in room: {cA Guest Room{x","-------------------",50,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ylarge bed{x","large bed",0,5139,5107,"in room: {cA Guest Room{x","-------------------",0,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ylarge bed{x","large bed",0,5140,5108,"in room: {cA Guest Room{x","-------------------",50,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{wa {ylarge bed{x","large bed",0,5141,5109,"in room: {cA Guest Room{x","-------------------",50,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ywide brimmed hat{x","wide brimmed hat straw",44,5109,5115,"on {wa {rf{Rarme{rr{x","-------------------",2,30,"straw","(take head)","armor","12/12/12/9",0,"","+1dex,-1con",0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bb{Clu{Be b{Cal{Bl{x","blue ball",31,5124,5117,"on {wa {my{Moun{mg g{Mir{ml{x","-------------------",1,10,"leather","(take hold)","trash",0,0,"","+1dex,-1int",0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {mf{Mluff{my {mcu{Ms{Dhi{Mo{mn{x ","pillow cushion",0,9942,9904,"in room: {mL{Mi{Dli{mth{M'{ms{x {DD{wa{Drk {DCo{wr{Dner{x","-------------------",777,777,"fluffiness","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a very {Wsoft{x, billowy {Wc{wl{Wo{wu{Wd{x","billowy cloud",0,12763,9920,"in room: C{Wlou{wd N{Win{we{x","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wc{wr{Dy{ws{Wtal{wl{Di{wn{We{x opaque {Yo{yr{Yb{x","water bubble crystalline orb opaque",1,9966,9925,"in room: {YA{yb{Wy{ys{Ys{x of {YH{ya{Wlo{yy{Yn{x","----gh---b-----B---",1000,0,"bubble","(take nosac)","container",0,"10000lbs, 100 max (10% bulk),"close ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a half-eaten piece of {yc{Da{yke{x","cake",0,9951,9928,"in room: Down The Rabbit Hole","-------------------",0,0,"chocolate","(take)","food",1,1,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a circular carved {yw{ro{yoden table{x","table",0,12765,9930,"in room: A Grand Entry","-------------------",0,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yle{Yath{yer ar{Ymc{yhair{x","white leather armchair",0,12767,9933,"in room: A Sitting Room","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite l{we{Wa{wt{Wh{we{Wr couch{x","white leather couch",0,12766,9933,"in room: A Sitting Room","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwicker {ylo{Yun{yge chair{x","wicker lounge chair",0,12768,9935,"in room: A Lush Greenhouse","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an enormous {Wma{yr{Yb{Wle{x dining {ytable{x","table",0,12769,9936,"in room: A Private Dining Chamber","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a huge, circular {Wbed{x, covered in {Wpi{yl{Yl{yo{Wws{x","circular bed",0,12764,9938,"in room: {D-{y-{Y-{W={wH{Wal{wo{W={Y-{y-{D-{x's Bedroom","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bubbling {Wma{yr{Yb{Wle{x hot tub","hot tub hottub",0,12772,9939,"in room: A Private Indoor Pool","-------------------",0,0,"cloth","(nosac)","container",0,"1000000lbs, 100 max (0% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a massive {Wma{yr{Yb{Wle{x swimming pool","swimming pool",0,12771,9939,"in room: A Private Indoor Pool","-------------------",0,0,"cloth","(nosac)","container",0,"1000000lbs, 100 max (0% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {RB{Br{Witi{Bs{Rh{x {wbriefs","briefs",0,12224,9941,"in room: A Large Closet","---------b---------",0,25,"cotton","(take legs)","armor","20/20/40/40",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an overstuffed couch","overstuffed couch",0,9945,9947,"in room: A Study","----------P--------",0,0,"leather","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"An overstuffed leather couch","couch loveseat",0,9946,9947,"in room: A Study","--D----------------",50,50,"wood","(take)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dc{wu{Wrv{we{Dd d{wa{Wgg{we{Dr{x","curved dagger",46,5122,9948,"on cute gnome guy","-------------------",2,150,"steel","(take wield)","weapon(slash)","5d10",0,"none","+14dam,+14dam",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,"",,""
"a {Cfl{Wuf{Cfy {mt{Moa{Wdst{Moo{ml{x","toadstool",1,9925,9948,"in room: {WPadded Cell{x","-M-----------------",0,0,"softness","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Gp{ga{Gt{gc{Gh{x of {mf{Ma{mi{Mr{my{x {Yb{Wlossu{Ym{x","fairy flower blossums",98,9959,9948,"in room: {WPadded Cell{x","-M-------------B---",10000,10000,"plant","(take)","container",0,"1000000lbs, 1000 max (3% bulk),"close ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bl{Ra{Bv{Ra{x {wlamp","Lava lamp",80,12228,9965,"in room: {wA {GSh{Mag{Gad{Mel{Gic Pad{x","----g--------------",0,1500,"glass","(take float)","armor","20/20/20/20",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large, circular rotating bed","rotating bed",0,12227,9965,"in room: {wA {GSh{Mag{Gad{Mel{Gic Pad{x","-------------------",0,2000,"cotton","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a goblet of {Wchampagne{x","champagne",0,12298,9965,"on a {ywetbar{x","-----------------#-",2,15,"organic","(take hold)","drink container",0,4,"champagne","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a snifter of {ybrandy{x","brandy",0,12299,9965,"on a {ywetbar{x","-----------------#-",2,15,"organic","(take hold)","drink container",0,4,"brandy","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a glass of {rsherry{x","sherry",0,12300,9965,"on a {ywetbar{x","-----------------#-",2,15,"organic","(take hold)","drink container",0,4,"sherry","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bottle of {Ws{cc{Wh{cn{Wa{cp{Wp{cs{x","schnapps",0,12301,9965,"on a {ywetbar{x","-----------------#-",2,15,"organic","(take hold)","drink container",0,4,"schnapps","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a glass of {Rr{re{Rd w{rin{Re{x","red wine glass",0,12303,9965,"on a {ywetbar{x","-----------------#-",2,15,"organic","(take hold)","drink container",0,4,"red wine","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {Wshiny{x, {Dblack{x {wGo-Go boots","go go boots tisk",0,12226,9966,"in room: {wA {GSh{Mag{Gad{Mel{Gic Closet{x","-------------------",0,65,"leather","(take feet)","armor","0/0/0/0",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Ds{wi{Wlv{we{Dr{x {wnecklace with a peace sign pendant","necklace",50,12225,9966,"in room: {wA {GSh{Mag{Gad{Mel{Gic Closet{x","-------------------",2,70,"metal","(take neck)","armor","20/20/20/20",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wwhite{s {ws{Wi{wl{Wk{x {wshirt","shirt",0,12210,9966,"in room: {wA {GSh{Mag{Gad{Mel{Gic Closet{x","-------------------",0,50,"(null)","(take torso)","armor","0/0/0/0",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {bc{Br{wu{bs{Bh{we{bd velvet{x {wsuit","suit",0,12209,9966,"in room: {wA {GSh{Mag{Gad{Mel{Gic Closet{x","-------------------",0,75,"(null)","(take torso)","armor","0/0/0/0",0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{Da signpost{x","signpost",0,12399,9970,"in room: {rFa{Rer{Ys{Rto{rrm's{  {DM{wa{Wnsi{wo{Dn{  {wof {DMystery{x","-------------------",0,0,"wood","(none)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"The {DBat{x {DM{wo{Wbi{wl{De{x","Bat Mobile",0,9970,9972,"in room: {rFa{Rer{Ys{Rto{rrm's{  {DBat Cave{x","-------------------",0,270000,"metal","(none)","container",0,"2lbs, 2 max (1000% bulk),"close nopick closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a very {Wsoft{x, {Wf{wl{Wu{wf{Wf{wy {yt{Ya{Wssl{Ye{yd {bpi{Bll{bow{x","fluffy pillow",0,9973,9973,"in room: Inside a {cB{Cottl{ce{x","-------------------",0,0,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a writing desk","desk",0,12204,9990,"in room: {bAn{Bgen{bgue's{x {WDeluxe Apartment in the {CSky{x","-------------------",0,0,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dl{we{Wa{Dt{wh{We{Dr{x bound book","book",0,12216,9990,"in room: {bAn{Bgen{bgue's{x {WDeluxe Apartment in the {CSky{x","-M-----------------",2,150,"(null)","(take)","treasure",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {Dle{wa{Wt{wh{Der{x couch","couch",0,12206,9990,"in room: {bAn{Bgen{bgue's{x {WDeluxe Apartment in the {CSky{x","-------------------",0,0,"(null)","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
