"Short desc","Keywords","Level","Vnum","Room","Location","Flags","Weight","Value","Material","Worn","Item type","AC/SLevel","Capacity","Spells","Affects","hit roll","damage roll","hp","armor class","strength","dexterity","intelligence","wisdom","constitution","sex","class","level","age","(unknown)","(unknown)","endurance","hp","gold","experience","armor class","hit roll","damage roll","saves","none","air sphere","earth sphere","fire sphere","spirit sphere","water sphere","Bit affects",","Other"
"a large {ybed{x","row beds",0,21154,21271,"in room: Rows of Beds","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dtr{Wu{Dnk{x","trunk",0,21155,21271,"in room: Rows of Beds","-------------------",0,0,"cloth","(none)","container",0,"2lbs, 10 max (100% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yd{Di{wr{Dt{yy{x pair of socks","dirty pair socks",25,21156,21498,"inside a {Dtr{Wu{Dnk{x in Servant's Sleeping Quarters","------------R------",1,5,"cloth","(take feet)","armor","5/5/5/10",-1219923648,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bp{bl{Du{bs{Bh{x chair","desk chair",0,21157,21274,"in room: The Marshall-General's Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a four-poster {rbed{x","bed",0,21158,21275,"in room: The Marshall-General's Private Chambers","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {mf{Mlo{Wwer{Min{mg{x plant","flowering plant",0,21160,21282,"in room: The Royal Terrace","-------------------",0,0,"cloth","(none)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bp{ba{Din{wte{Wd{x toy soldier","painted toy soldier",0,21165,21282,"on a little {cb{Co{cy{x","-------------------",1,100,"wood","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yp{Yl{Wu{Ys{yh{x chair","marble desk chair",0,21161,21284,"in room: The Heir's Office","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a royal {Bs{bi{Dg{wne{Wt{x ring","royal signet ring",100,21245,21285,"on the {bH{Be{Di{Wr{x","---------------B---",1,5000,"metal","(take finger)","armor","25/25/25/25",0,"","-2str,+2int,+3wis,+500end",0,0,0,0,-2,0,2,3,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a slightly {Dc{wu{Wrv{we{Dd{x sword","curved sword",88,21164,21285,"on the {bH{Be{Di{Wr{x","---------------B---",2,450,"steele","(take wield)","weapon(none)","9d14",0,"sharp","+10hit,+22dam,+2str,+10hit,+22dam",10,22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,"",,""
"a plush, {Ys{Wil{Yk{x couch","table couch couches",0,21162,21285,"in room: The Heir's Sitting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yg{Yo{yld{w-{yl{Ye{Waf{Ye{yd{x canopy bed","canopy bed",0,21163,21286,"in room: The Heir's Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bt{Wo{By {Ds{ww{Wo{wr{Dd{x","wooden toy sword",0,21166,21288,"in room: The Royal Child's Playroom","-------------------",1,5,"wood","(take wield)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a child-sized {Dpl{wu{Wsh co{wu{Dch{x","plush couch",0,21167,21289,"in room: The Royal Child's Sitting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Ds{wi{Wlv{we{Dr{w-{Dl{Wea{Df{We{Dd{x canopy bed","silver leafed canopy bed",0,21168,21290,"in room: The Royal Child's Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wbasinet{x","basinet",0,21169,21292,"in room: The Royal Nursery","-------------------",0,0,"cloth","(none)","container",0,"2lbs, 15 max (100% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a hand {cm{Ci{Wrr{Co{cr{x","hand mirror",0,21171,21293,"inside a {Wv{Ca{cni{Ct{Wy{x in The Nanny/Governess's Quarters","-------------------",1,50,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {De{wx{Wot{wi{Dc {mo{Mr{Wch{Mi{md{x","exotic orchid",0,21172,21296,"in room: The Queen's Terrace","-------------------",1,300,"cloth","(take)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cc{Co{Wu{Cc{ch{x","couch couches",0,21173,21297,"in room: The Queen's Waiting Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cc{Cry{Ws{Cta{cl{x topped coffee table","crystal coffee table",0,21174,21300,"in room: The Queen's Sitting Room","-------------------",0,0,"cloth","(none)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a stone {rf{Rir{re{Dp{wl{Wa{wc{De{x","fireplace stone",0,21175,21301,"in room: The Queen's Parlor","-------------------",0,0,"cloth","(none)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a high-backed, {Mc{Wus{Mhio{Wne{Md{x chair","high backed cushioned chair",0,21217,21303,"in room: The Queen's Drawing Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a box of {Ra{Br{Yt{x supplies","box art supplies",0,21218,21303,"in room: The Queen's Drawing Room","-------------------",1,0,"cloth","(take)","container",0,"1lbs, 25 max (100% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a fine-bristled {Bp{Ra{Yi{Rn{Bt{x brush","fine paint brush",0,21219,21303,"inside a box of {Ra{Br{Yt{x supplies in The Queen's Drawing Room","-------------------",1,10,"wood","(take hold)","treasure",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a jar of {Bpaint{x","jar paint blue",0,21220,21303,"inside a box of {Ra{Br{Yt{x supplies in The Queen's Drawing Room","-------------------",1,15,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a jar of {Rpaint{x","jar paint red",0,21221,21303,"inside a box of {Ra{Br{Yt{x supplies in The Queen's Drawing Room","-------------------",1,15,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Bp{Ra{Yi{Rn{Bt{x-{Ds{Bm{Re{Ya{Rr{Be{Dd{x cloth","paint smeared cloth",0,21222,21303,"inside a box of {Ra{Br{Yt{x supplies in The Queen's Drawing Room","-------------------",1,5,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dl{rux{Ruri{rou{Ds{x four-poster bed","bed luxurious",0,21223,21304,"in room: The Queen's Bedroom","-------------------",0,0,"wood","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {Wivory{x bathtub","ivory bathtub bath tub",0,21224,21305,"in room: The Queen's Bathing Room","-------------------",0,0,"ivory","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {Wivory{x shelf","ivory shelf",0,21225,21305,"in room: The Queen's Bathing Room","-------------------",0,0,"cloth","(none)","container",0,"1lbs, 20 max (100% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Wfluffy{x towel","fluffy towel",75,21226,21305,"inside an {Wivory{x shelf in The Queen's Bathing Room","-------------------",1,25,"cloth","(take body)","armor","20/20/20/15",-1219687304,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a jar of {Ml{Wi{Ml{Wa{Mc{x soap","lilac soap jar",0,21227,21305,"inside an {Wivory{x shelf in The Queen's Bathing Room","-------------------",1,15,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a jar of {msw{Mee{mt{D-{mp{Mea{x lotion","jar sweet pea lotion",0,21228,21305,"inside an {Wivory{x shelf in The Queen's Bathing Room","-------------------",1,15,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cc{Cry{Ws{Cta{cl{x vanity","crystal vanity table",0,21229,21306,"in room: The Queen's Powder Room","-------------------",0,0,"cloth","(none)","container",0,"2lbs, 15 max (100% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a jar of face {Wcr{Cea{Wm{x","jar face cream",0,21230,21306,"inside a {cc{Cry{Ws{Cta{cl{x vanity in The Queen's Powder Room","-------------------",1,10,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bottle of {rr{Rou{rge{x","bottle rouge",0,21231,21306,"inside a {cc{Cry{Ws{Cta{cl{x vanity in The Queen's Powder Room","-------------------",1,10,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"tube of {rl{Ri{rp{x color","tube lip color",0,21232,21306,"inside a {cc{Cry{Ws{Cta{cl{x vanity in The Queen's Powder Room","-------------------",1,5,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Ds{wi{Wlv{we{Dr{x handled brush","silver handled brush",0,21233,21306,"in room: The Queen's Powder Room","-------------------",1,45,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a long clothing rack","clothing rack",0,21234,21307,"in room: The Queen's Walk In Closet","-------------------",0,0,"cloth","(none)","container",0,"2lbs, 100 max (100% bulk),"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a formal ball {Bg{Wo{Bwn{x","formal ball gown",65,21235,21307,"inside a long clothing rack in The Queen's Walk In Closet","-------------------",1,450,"cloth","(take body)","armor","20/15/10/20",-1219686512,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rp{yi{rne{x writing box","pine box",0,21176,21311,"in room: A Writing Room","-------------------",0,0,"cloth","(take hold)","container",0,"1lbs, 25 max (80% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a writing {Wquill{x","quill",0,21177,21311,"inside a {rp{yi{rne{x writing box in A Writing Room","-------------------",1,5,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a stick of {yg{Yo{Wld{Ye{yn{x wax","stick wax",0,21178,21311,"inside a {rp{yi{rne{x writing box in A Writing Room","-------------------",1,1,"cloth","(take)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a seal of a {yth{Do{yrny {rr{Ro{rse{x","seal wood rose",0,21179,21311,"inside a {rp{yi{rne{x writing box in A Writing Room","-------------------",1,10,"wood","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a tiny leather {ytube{x","leather tube",0,21180,21317,"in room: The Royal Pigeons","-------------------",0,0,"leather","(take)","container",0,"1lbs, 2 max (100% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {rf{Dou{rr{D-{rp{Do{rst{De{rr{x bed","four-poster bed",0,21181,21329,"in room: A Small Guest Suite","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a wood-framed bed","bed",0,21182,21330,"in room: A Spacious Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cc{Co{cmf{Co{crt{Ca{cble{x bed","comfortable bed",0,21183,21331,"in room: A Bedroom","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{rShakespeare's Love Sonnets{x","leather book shakespear",0,21185,21335,"inside an {Yoa{yken{x bookshelf in A Bedroom","-------------------",0,0,"leather","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"{rDante's Inferno{x","leather book dante inferno",0,21186,21335,"inside an {Yoa{yken{x bookshelf in A Bedroom","-------------------",1,10,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a set of bunkbeds","bunkbeds",0,21096,21350,"in room: The Upstairs Rooms","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"on one of the {ctw{Ci{cn{x beds","twin bed beds",0,21026,21352,"in room: A Spacious Second Floor","-------------------",0,0,"wood","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large bed","bed",0,21187,21354,"in room: A Cramped Upstairs Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {cl{mu{cmpy{x bed","lumpy bed",0,21098,21355,"in room: The Upper Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {yw{Yar{Wdr{Yob{ye{x","wardrobe",0,21032,21359,"in room: Guest Room","-------------------",500,0,"cloth","(none)","container",0,"10000lbs, 10000 max (45% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a double bed","double bed",0,21092,21359,"in room: Guest Room","-------------------",0,0,"wood","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dr{wa{Wbb{wi{Dt{x pelt","rabit pelt",10,21031,21362,"in room: Guest Room","-------------------",1,450,"cloth","(take)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bed for one","bed one large",0,21110,21372,"in room: Guest Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a thick white {Wfox fur{x","white fox fur",0,21100,21375,"in room: Guest Room","-------------------",0,0,"cloth","(take)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a bed","beds bed",0,21188,21381,"in room: The Sleeping Room","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Df{woo{Dtl{wo{Dck{we{Dr{x","footlocker",0,21189,21381,"in room: The Sleeping Room","-------------------",0,0,"cloth","(none)","container",0,"3lbs, 50 max (100% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a picture of a pretty lass","picture",0,21190,21389,"inside a {Df{woo{Dtl{wo{Dck{we{Dr{x in The Officer Sleeping Quarters","-------------------",1,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dwi{wck{Wed{w looking {Da{wx{We{w","axe",90,21406,21384,"on a {WB{wo{gr{Ddergu{ga{wr{Wd C{wa{gp{Dt{ga{wi{Wn{x","-------------------",20,6000,"steel","(take wield)","weapon(cleave)","12d20",0,"sharp two-handed shocking","+4dam,+4dam",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"",,""
"a {Dj{wo{Wurn{wa{Dl{x","leathr bound journal",0,21191,21389,"inside a {Df{woo{Dtl{wo{Dck{we{Dr{x in The Officer Sleeping Quarters","-------------------",1,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {mdr{Maw{mer{x","drawer",0,21193,21387,"in room: The General's Office","-------------------",0,0,"cloth","(none)","container",0,"1lbs, 5 max (100% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a pair of {Ds{cpe{Cc{Wta{Cc{cle{Ds{x","spectacles",50,21192,21387,"inside a {mdr{Maw{mer{x in The General's Office","---------------B---",1,150,"glass","(take face)","armor","25/10/10/5",-1219690296,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a mop bucket","mop bucket",0,21194,21489,"in room: A Closet","-------------------",1,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a long-handled mop","mop",0,21195,21489,"in room: A Closet","-------------------",1,0,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yf{You{yr{D-{yp{Yo{Wst{Ye{yr{x bed","bed",0,21196,21490,"in room: The Shambayan and Shatayan's quarters","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yw{Ya{yrdr{Yo{ybe{x","wooden wardrobe",0,21197,21490,"in room: The Shambayan and Shatayan's quarters","-------------------",0,0,"cloth","(none)","container",0,"5lbs, 50 max (100% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {Wc{Co{Wtt{Ce{Wn{x dress with matching {Cs{Wa{Csh{x","cotten dress",75,21198,21490,"inside a {yw{Ya{yrdr{Yo{ybe{x in The Shambayan and Shatayan's quarters","-------------------",1,80,"cloth","(take torso)","armor","20/20/20/15",-1219689768,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a large {ybed{x","bed beds",0,21199,21491,"in room: Servant's Sleeping Quarters","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yt{We{yddy b{Wea{yr{x","teddy bear",0,21200,21498,"inside a {Dtr{Wu{Dnk{x in Servant's Sleeping Quarters","-------------------",1,5,"cloth","(take hold)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a baby {Wcradle{x","baby cradle",0,21201,21492,"in room: A Servant Family's Quarters","-------------------",0,0,"cloth","(none)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {yw{Doo{yd{D-{yfr{ram{yed{x bed","wood framed bed",0,21202,21493,"in room: A Servant Family's Quarters","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"table chair","chair table",0,21203,21495,"in room: A Servant Family's Quarters","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a filed down {Df{Wo{Drk{x","filed fork",45,21208,21504,"inside a {gm{Do{gldy{x pile of {yh{ga{yy{x in A Dank, Dark Cell","---------------B---",1,30,"cloth","(take hold)","weapon(none)","5d10",0,"sharp","+9dam,+9dam",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,"",,""
"a large {yg{Yi{Wld{Ye{yd{x chest","guildchest donation gilded chest",10,29278,29201,"in room: The {rW{bi{Rn{Bd{YT{yh{Br{Ro{bn{re{x recall","-------------------",0,0,"wood","(none)","container",0,"1000lbs, 1000 max (0% bulk),"close ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {Dblack{x and {Yg{yol{Yd {Dbre{wa{Wst{wpl{Date{x","breastplate black gold defender",90,28020,28000,"on {yDe{Yf{Den{Yd{yer{x of the {DS{wt{Wo{wn{De{x","---------------B---",50,1000,"cloth","(take torso)","armor","20/20/30/20",0,"","+4hit,+4dam,+50hp,+1dex,+1con,+50hp,+4hit,+4dam",4,4,50,0,0,1,0,0,1,0,0,0,0,0,0,0,50,0,0,0,4,4,0,0,0,0,0,0,0,"",,""
"an {yo{Yak {Wspear{x topped with a well {Dsh{wa{Wrp{we{Dned {Wp{wo{Di{wn{Wt{x","long oak spear defender",90,28200,28000,"on {yDe{Yf{Den{Yd{yer{x of the {DS{wt{Wo{wn{De{x","---------------B---",60,1000,"wood","(take wield)","weapon(stab)","11d15",0,"none","+12hit,+14dam,+1str,+3dex,+1int,+1con,+12hit,+14dam",12,14,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,"",,""
"A wide, {Ya{ylar{Ym {yg{Yo{yng{x is set here, ready to be used in case of danger.","alarm gong",0,28040,28000,"in room: {yS{Yt{Do{Yn{ye{x of {yT{Ye{Da{yr{x Foyer","-------------------",0,0,"cloth","(none)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"rack of {Wpract{wi{Wce {yspears{x","spear rack",0,28006,28006,"in room: {yDe{Yf{Dend{Ye{yrs{x {yPractice{x Area","-------------------",0,0,"wood","(nosac)","container",0,"400lbs, 400 max (1% bulk),"close ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a {ywooden {Wpract{wi{Wce {yspear{x","wooden spear",1,28007,28006,"inside rack of {Wpract{wi{Wce {yspears{x in {yDe{Yf{Dend{Ye{yrs{x {yPractice{x Area","-------------------",4,1,"wood","(take wield)","weapon(stab)","1d1",0,"none","+5dam,+5dam",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,"",,""
"{ywooden bench{x","wooden bench",0,28008,28006,"in room: {yDe{Yf{Dend{Ye{yrs{x {yPractice{x Area","-------------------",100,1,"wood","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"practice {yd{Du{ymm{Di{yes{x","practice dummies",0,28009,28007,"in room: {yArchery{x","-------------------",3,1,"cloth","(nosac)","furniture",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"an {yo{Yak {Wcabinet{x","first aid cabinet",0,28010,28008,"in room: {WResting{x Area","-------------------",100,2,"oak","(nosac)","container",0,"1000lbs, 10 max (0% bulk),"close closed ","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
"a clean, {Wcl{wo{Wth {Wbandage{x roll","bandage roll",5,28011,28008,"inside an {yo{Yak {Wcabinet{x in {WResting{x Area","-------------------",1,1,"bandage","(take)","trash",0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",,""
